updated_utc,price_copper
2022-02-01T00:45:34Z,1916290000
2022-02-01T02:05:34Z,1921130000
2022-02-01T13:45:34Z,1958760000
2022-02-01T16:40:34Z,2017690000
2022-02-01T22:40:34Z,1915610000
2022-02-02T04:00:34Z,1923260000
2022-02-02T15:40:34Z,1987670000
2022-02-02T19:00:34Z,2041280000
2022-02-03T01:00:34Z,1897060000
2022-02-03T07:20:34Z,1888160000
2022-02-03T17:20:35Z,2004560000
2022-02-03T19:00:35Z,1959580000
2022-02-04T00:20:34Z,1895010000
2022-02-04T10:20:34Z,1895740000
2022-02-04T18:00:34Z,1989620000
2022-02-04T22:00:34Z,1921070000
2022-02-05T08:00:34Z,1872220000
2022-02-05T10:00:35Z,1887160000
2022-02-05T15:20:34Z,1964100000
2022-02-06T02:20:34Z,1885600000
2022-02-06T04:20:34Z,1910670000
2022-02-06T16:00:38Z,1961970000
2022-02-06T23:00:36Z,1886640000
2022-02-07T09:00:34Z,1885940000
2022-02-07T12:40:34Z,1924160000
2022-02-07T20:20:34Z,2053240000
2022-02-08T01:40:34Z,1925390000
2022-02-08T09:00:35Z,1901240000
2022-02-08T14:40:34Z,1982360000
2022-02-08T16:35:35Z,2009170000
2022-02-09T01:55:34Z,1891140000
2022-02-09T06:55:34Z,1915850000
2022-02-09T13:55:34Z,2014710000
2022-02-09T17:55:34Z,2001630000
2022-02-10T02:15:34Z,1905040000
2022-02-10T06:55:34Z,1908220000
2022-02-10T14:55:34Z,2006050000
2022-02-10T21:55:34Z,1990380000
2022-02-11T03:55:34Z,1908310000
2022-02-11T09:35:35Z,1945680000
2022-02-11T18:35:34Z,2007740000
2022-02-12T00:15:34Z,1909710000
2022-02-12T09:35:34Z,1946230000
2022-02-12T14:35:34Z,2007190000
2022-02-12T22:35:34Z,1924070000
2022-02-13T08:15:34Z,1903750000
2022-02-13T11:35:34Z,1941410000
2022-02-13T16:15:34Z,1971040000
2022-02-13T20:15:34Z,1919810000
2022-02-14T05:35:34Z,1912650000
2022-02-14T13:35:34Z,1972350000
2022-02-14T17:35:34Z,2067030000
2022-02-15T02:35:34Z,1933060000
2022-02-15T05:55:34Z,1920970000
2022-02-15T14:55:34Z,2008010000
2022-02-15T18:30:35Z,2020860000
2022-02-16T02:30:35Z,1926640000
2022-02-16T09:10:34Z,1918610000
2022-02-16T15:30:34Z,2017560000
2022-02-16T18:50:34Z,1986370000
2022-02-17T00:50:34Z,1929200000
2022-02-17T10:50:34Z,1910290000
2022-02-17T16:12:11Z,1985960000
2022-02-18T02:50:34Z,1909070000
2022-02-18T04:30:34Z,1949800000
2022-02-18T09:50:34Z,1905970000
2022-02-18T16:10:35Z,2013170000
2022-02-19T06:30:34Z,1887600000
2022-02-19T10:30:34Z,1977470000
2022-02-19T13:50:35Z,2026190000
2022-02-19T19:30:34Z,1908570000
2022-02-20T05:30:34Z,1895380000
2022-02-20T12:30:34Z,2000380000
2022-02-20T14:10:35Z,2003390000
2022-02-20T18:50:34Z,1899400000
2022-02-21T07:10:34Z,1898500000
2022-02-21T14:30:34Z,2022200000
2022-02-21T15:50:34Z,1998280000
2022-02-22T03:30:35Z,1933770000
2022-02-22T05:50:34Z,1900310000
2022-02-22T15:35:34Z,2026460000
2022-02-22T21:45:34Z,2074930000
2022-02-23T04:05:34Z,1938110000
2022-02-23T07:05:34Z,1951100000
2022-02-23T16:05:34Z,2082030000
2022-02-24T02:25:35Z,1974780000
2022-02-24T06:25:34Z,1886580000
2022-02-24T15:45:35Z,1976370000
2022-02-24T20:45:34Z,1906470000
2022-02-25T04:05:34Z,1891090000
2022-02-25T08:45:34Z,1917770000
2022-02-25T16:45:34Z,1939940000
2022-02-25T20:25:35Z,1893960000
2022-02-26T00:05:34Z,1952030000
2022-02-26T05:05:34Z,1862890000
2022-02-26T17:25:34Z,1965750000
2022-02-26T23:25:34Z,1848420000
2022-02-27T02:25:34Z,1908580000
2022-02-27T06:25:34Z,1881750000
2022-02-27T16:25:35Z,1918880000
2022-02-27T21:45:34Z,1837320000
2022-02-28T10:05:34Z,1843990000
2022-02-28T15:25:34Z,1958040000
2022-02-28T17:25:34Z,2014720000
