updated_utc,price_copper
2024-03-01T01:35:08Z,2629560000
2024-03-01T03:55:08Z,2758030000
2024-03-01T11:35:08Z,2673000000
2024-03-01T14:15:08Z,2739850000
2024-03-02T05:55:08Z,2624770000
2024-03-02T12:15:09Z,2850390000
2024-03-02T13:35:08Z,2850290000
2024-03-02T18:15:08Z,2627000000
2024-03-03T04:55:08Z,2643100000
2024-03-03T13:15:08Z,2775290000
2024-03-03T17:55:08Z,2638710000
2024-03-03T20:55:08Z,2750180000
2024-03-04T04:35:08Z,2663210000
2024-03-04T14:15:08Z,2730680000
2024-03-04T21:15:08Z,2744390000
2024-03-05T05:15:08Z,2646980000
2024-03-05T07:55:08Z,2653390000
2024-03-05T16:15:08Z,2784710000
2024-03-05T20:55:08Z,2718420000
2024-03-06T04:55:08Z,2626850000
2024-03-06T08:35:09Z,2644100000
2024-03-06T14:55:08Z,2756000000
2024-03-06T22:15:08Z,2723360000
2024-03-07T05:15:08Z,2609460000
2024-03-07T12:35:08Z,2736350000
2024-03-07T16:15:08Z,2664930000
2024-03-08T01:35:08Z,2639120000
2024-03-08T04:15:08Z,2787830000
2024-03-08T16:15:09Z,2728130000
2024-03-08T19:55:08Z,2637540000
2024-03-09T03:55:08Z,2729290000
2024-03-09T08:15:08Z,2612230000
2024-03-09T20:35:08Z,2747300000
2024-03-09T23:35:08Z,2634700000
2024-03-10T07:55:08Z,2650590000
2024-03-10T13:55:08Z,2700900000
2024-03-10T22:55:08Z,2628190000
2024-03-11T01:35:08Z,2764830000
2024-03-11T05:35:08Z,2673170000
2024-03-11T14:35:08Z,2757340000
2024-03-11T21:55:08Z,2679250000
2024-03-12T05:15:08Z,2768270000
2024-03-12T09:55:09Z,2713060000
2024-03-12T17:25:08Z,2774470000
2024-03-13T01:05:09Z,2654560000
2024-03-13T07:45:08Z,2763480000
2024-03-13T17:25:09Z,2697890000
2024-03-13T20:45:08Z,2785200000
2024-03-14T00:05:09Z,2674080000
2024-03-14T02:05:08Z,2775340000
2024-03-14T12:45:08Z,2840390000
2024-03-14T17:05:08Z,2676770000
2024-03-15T00:45:09Z,2626340000
2024-03-15T12:05:08Z,2868790000
2024-03-15T13:25:09Z,2876230000
2024-03-16T00:05:08Z,2629310000
2024-03-16T04:25:08Z,2614700000
2024-03-16T08:25:08Z,2731780000
2024-03-16T23:05:08Z,2722390000
2024-03-17T02:05:08Z,2635810000
2024-03-17T07:45:09Z,2632190000
2024-03-17T14:45:08Z,2848050000
2024-03-17T20:45:08Z,2769740000
2024-03-17T23:45:08Z,2643650000
2024-03-18T06:45:08Z,2670540000
2024-03-18T14:45:08Z,2809610000
2024-03-19T02:05:08Z,2686440000
2024-03-19T07:05:08Z,2791740000
2024-03-19T11:25:08Z,2845680000
2024-03-19T20:20:08Z,2678390000
2024-03-20T00:20:08Z,2889030000
2024-03-20T04:20:08Z,2691750000
2024-03-20T10:40:08Z,2724270000
2024-03-20T22:00:08Z,2812210000
2024-03-21T00:40:09Z,2713860000
2024-03-21T11:20:09Z,2825860000
2024-03-21T12:40:08Z,2852230000
2024-03-21T23:00:08Z,2705110000
2024-03-22T01:40:08Z,2770180000
2024-03-22T04:40:08Z,2684340000
2024-03-22T19:20:09Z,2781160000
2024-03-23T01:20:08Z,2677880000
2024-03-23T09:40:08Z,2689290000
2024-03-23T14:00:08Z,2825970000
2024-03-23T18:00:08Z,2674950000
2024-03-23T19:20:08Z,2742720000
2024-03-24T13:00:08Z,2776430000
2024-03-24T16:40:08Z,2696050000
2024-03-24T20:40:08Z,2679850000
2024-03-24T22:40:08Z,2801950000
2024-03-25T13:20:08Z,2755480000
2024-03-25T19:20:09Z,2815270000
2024-03-26T02:20:08Z,2758190000
2024-03-26T05:40:08Z,2891600000
2024-03-26T17:55:08Z,2745640000
2024-03-26T19:55:08Z,2853980000
2024-03-26T23:55:08Z,2695250000
2024-03-27T03:55:08Z,2883910000
2024-03-27T13:55:08Z,2841330000
2024-03-27T18:35:08Z,2749580000
2024-03-28T00:35:08Z,2720510000
2024-03-28T04:15:08Z,2829540000
2024-03-28T20:15:08Z,2863090000
2024-03-29T00:55:08Z,2669340000
2024-03-29T02:35:08Z,2770850000
2024-03-29T11:35:08Z,2882390000
2024-03-30T00:35:08Z,2698410000
2024-03-30T03:15:08Z,2788050000
2024-03-30T12:15:08Z,2820240000
2024-03-30T16:15:08Z,2758530000
2024-03-30T21:35:09Z,2813520000
2024-03-31T01:35:08Z,2729190000
2024-03-31T13:15:08Z,2853170000
2024-03-31T16:55:08Z,2730640000
