updated_utc,price_copper
2020-11-15T05:55:30Z,1484440000
2020-11-15T11:55:00Z,1536040000
2020-11-15T15:35:00Z,1580860000
2020-11-15T21:35:00Z,1502040000
2020-11-16T04:55:00Z,1491520000
2020-11-16T13:55:00Z,1637340000
2020-11-16T15:15:00Z,1632890000
2020-11-16T20:55:00Z,1554670000
2020-11-17T06:35:00Z,1520940000
2020-11-17T15:25:00Z,1664180000
2020-11-17T17:45:00Z,1674040000
2020-11-17T23:25:00Z,1504930000
2020-11-18T06:05:00Z,1510190000
2020-11-18T16:45:00Z,1657920000
2020-11-18T19:05:00Z,1583750000
2020-11-18T22:25:03Z,1510120000
2020-11-19T09:05:00Z,1512710000
2020-11-19T15:50:00Z,1621900000
2020-11-20T00:50:00Z,1531930000
2020-11-20T06:10:00Z,1498760000
2020-11-20T15:50:00Z,1550850000
2020-11-20T21:50:00Z,1488510000
2020-11-20T23:50:00Z,1506760000
2020-11-21T07:10:00Z,1458370000
2020-11-21T14:50:00Z,1533180000
2020-11-21T20:50:00Z,1430650000
2020-11-22T01:30:00Z,1478340000
2020-11-22T08:10:00Z,1415560000
2020-11-22T15:30:00Z,1510440000
2020-11-22T20:50:00Z,1378030000
2020-11-23T06:30:00Z,1369360000
2020-11-23T13:50:00Z,1483800000
2020-11-23T22:50:00Z,1367180000
2020-11-24T03:50:00Z,1532310000
2020-11-24T06:50:00Z,1640400000
2020-11-24T15:50:00Z,1354550000
2020-11-24T22:15:00Z,1435390000
2020-11-25T05:50:00Z,1266180000
2020-11-25T10:30:00Z,1214280000
2020-11-25T16:30:00Z,1358130000
2020-11-25T20:10:00Z,1266980000
2020-11-26T07:30:00Z,1147920000
2020-11-26T15:50:00Z,1254710000
2020-11-26T20:50:00Z,1148470000
2020-11-27T00:50:00Z,1208310000
2020-11-27T05:50:00Z,1148880000
2020-11-27T16:10:00Z,1213290000
2020-11-27T20:10:00Z,1137530000
2020-11-28T00:10:00Z,1144680000
2020-11-28T08:50:00Z,1119770000
2020-11-28T16:50:00Z,1213670000
2020-11-28T21:10:00Z,1114410000
2020-11-29T09:50:00Z,1108420000
2020-11-29T13:50:00Z,1160540000
2020-11-29T17:35:00Z,1225890000
2020-11-29T22:30:00Z,1114320000
2020-11-30T08:10:00Z,1124760000
2020-11-30T15:50:00Z,1231380000
2020-11-30T17:50:00Z,1239970000
