updated_utc,price_copper
2025-09-01T00:09:35Z,3922280000
2025-09-01T05:29:35Z,3777270000
2025-09-01T08:49:35Z,3964400000
2025-09-01T12:49:35Z,3764310000
2025-09-01T16:49:35Z,3761730000
2025-09-01T17:09:35Z,3791140000
2025-09-01T18:29:35Z,3886000000
2025-09-01T23:09:35Z,3799340000
2025-09-02T02:49:35Z,4014310000
2025-09-02T04:49:35Z,4084290000
2025-09-02T05:49:35Z,4100410000
2025-09-02T06:09:35Z,4099880000
2025-09-02T09:49:35Z,3765970000
2025-09-02T10:09:35Z,3751150000
2025-09-02T15:09:35Z,3759610000
2025-09-02T16:49:35Z,3881620000
2025-09-02T20:09:35Z,3788680000
2025-09-02T23:49:35Z,3956550000
2025-09-03T03:31:30Z,3995750000
2025-09-03T06:51:30Z,3820210000
2025-09-03T09:51:30Z,3825790000
2025-09-03T11:51:30Z,3733270000
2025-09-03T16:31:30Z,3701560000
2025-09-03T20:51:30Z,3778420000
2025-09-03T22:11:30Z,3753850000
2025-09-04T03:57:30Z,3859100000
2025-09-04T05:17:30Z,3861400000
2025-09-04T10:57:30Z,3698670000
2025-09-04T15:17:30Z,3745230000
2025-09-04T16:57:30Z,3679750000
2025-09-04T19:17:30Z,3700820000
2025-09-04T23:37:30Z,3741850000
2025-09-05T07:25:30Z,3730170000
2025-09-05T07:45:30Z,3728860000
2025-09-05T09:25:30Z,3675170000
2025-09-05T14:25:30Z,3770500000
2025-09-05T19:25:30Z,3650540000
2025-09-05T21:45:30Z,3748240000
2025-09-05T23:05:30Z,3774660000
2025-09-05T23:45:30Z,3780970000
2025-09-06T00:05:30Z,3781970000
2025-09-06T04:45:30Z,3807090000
2025-09-06T06:05:30Z,3795900000
2025-09-06T09:25:30Z,3649040000
2025-09-06T12:25:30Z,3626810000
2025-09-06T15:05:30Z,3847080000
2025-09-06T18:25:30Z,3651350000
2025-09-06T23:05:30Z,3667510000
2025-09-07T01:45:30Z,3742760000
2025-09-07T05:45:30Z,3784640000
2025-09-07T08:45:30Z,3695310000
2025-09-07T10:45:30Z,3632170000
2025-09-07T15:25:30Z,3735320000
2025-09-07T17:05:30Z,3661770000
2025-09-07T19:45:30Z,3861310000
2025-09-08T02:25:30Z,3700750000
2025-09-08T05:45:30Z,3953020000
2025-09-08T06:45:30Z,4004960000
2025-09-08T07:05:30Z,4001940000
2025-09-08T12:25:30Z,3658070000
2025-09-08T16:05:30Z,3926750000
2025-09-08T19:05:30Z,3660090000
2025-09-08T21:04:43Z,3832240000
2025-09-08T23:05:30Z,3954520000
2025-09-09T04:05:30Z,3927140000
2025-09-09T07:05:30Z,3812840000
2025-09-09T07:25:30Z,3789380000
2025-09-09T09:45:30Z,3675060000
2025-09-09T10:05:30Z,3672480000
2025-09-09T11:05:30Z,3688340000
2025-09-09T12:25:30Z,3738750000
2025-09-09T18:45:30Z,3688780000
2025-09-09T23:05:30Z,3837340000
2025-09-10T01:53:30Z,3800190000
2025-09-10T07:01:30Z,3639680000
2025-09-10T07:21:30Z,3626060000
2025-09-10T08:21:30Z,3653200000
2025-09-10T13:01:30Z,3746950000
2025-09-10T17:41:30Z,3623620000
2025-09-10T18:41:30Z,3695460000
2025-09-10T23:21:30Z,3639100000
2025-09-11T04:01:30Z,3852470000
2025-09-11T05:01:30Z,3872190000
2025-09-11T05:21:30Z,3870670000
2025-09-11T10:41:30Z,3629090000
2025-09-11T16:01:30Z,3693730000
2025-09-11T18:01:30Z,3581380000
2025-09-11T19:41:30Z,3639060000
2025-09-11T23:21:30Z,3667080000
2025-09-12T02:21:30Z,3677520000
2025-09-12T06:21:30Z,3736260000
2025-09-12T10:41:30Z,3636750000
2025-09-12T12:41:30Z,3739080000
2025-09-12T13:01:30Z,3734270000
2025-09-12T15:01:30Z,3607360000
2025-09-12T15:41:30Z,3572000000
2025-09-12T16:21:30Z,3600220000
2025-09-12T18:01:07Z,3721880000
2025-09-13T02:01:30Z,3629350000
2025-09-13T05:01:30Z,3859980000
2025-09-13T06:21:30Z,3909950000
2025-09-13T11:01:30Z,3574920000
2025-09-13T14:41:30Z,3613640000
2025-09-13T17:21:30Z,3849640000
2025-09-13T21:01:30Z,3606650000
2025-09-14T02:01:30Z,3844470000
2025-09-14T02:41:30Z,3873410000
2025-09-14T03:01:30Z,3886960000
2025-09-14T06:01:30Z,3978360000
2025-09-14T09:01:30Z,3768750000
2025-09-14T11:01:30Z,3563770000
2025-09-14T13:41:30Z,3778180000
2025-09-14T18:41:30Z,3614490000
2025-09-14T22:41:30Z,3907120000
2025-09-15T01:01:30Z,3935360000
2025-09-15T06:01:30Z,3876460000
2025-09-15T10:01:30Z,3675060000
2025-09-15T13:01:30Z,3920750000
