updated_utc,price_copper
2026-07-01T00:13:30Z,3694100000
2026-07-01T00:33:30Z,3707430000
2026-07-01T00:53:30Z,3717000000
2026-07-01T02:01:30Z,3726190000
2026-07-01T02:21:30Z,3735010000
2026-07-01T02:41:30Z,3744110000
2026-07-01T03:01:30Z,3753930000
2026-07-01T03:21:30Z,3763390000
2026-07-01T03:41:31Z,3769860000
2026-07-01T04:01:30Z,3776760000
2026-07-01T04:21:30Z,3783600000
2026-07-01T04:41:30Z,3786440000
2026-07-01T05:01:30Z,3787750000
2026-07-01T05:21:30Z,3788470000
2026-07-01T05:41:30Z,3785960000
2026-07-01T06:01:30Z,3776190000
2026-07-01T06:21:30Z,3764080000
2026-07-01T06:41:30Z,3756590000
2026-07-01T07:01:30Z,3748800000
2026-07-01T07:21:30Z,3735950000
2026-07-01T07:41:30Z,3713700000
2026-07-01T08:01:30Z,3702080000
2026-07-01T08:21:30Z,3686390000
2026-07-01T08:41:30Z,3672430000
2026-07-01T09:01:30Z,3658520000
2026-07-01T09:21:30Z,3639060000
2026-07-01T09:41:30Z,3611140000
2026-07-01T10:01:30Z,3582130000
2026-07-01T10:21:30Z,3558900000
2026-07-01T10:41:30Z,3540740000
2026-07-01T11:01:30Z,3534800000
2026-07-01T11:21:30Z,3533940000
2026-07-01T11:41:30Z,3551370000
2026-07-01T12:01:30Z,3570420000
2026-07-01T12:21:30Z,3589280000
2026-07-01T12:41:30Z,3590660000
2026-07-01T13:01:30Z,3576800000
2026-07-01T13:21:30Z,3561230000
2026-07-01T13:41:30Z,3544450000
2026-07-01T14:01:30Z,3531360000
2026-07-01T14:21:30Z,3531790000
2026-07-01T14:41:30Z,3548160000
2026-07-01T15:01:30Z,3581760000
2026-07-01T15:21:30Z,3617380000
2026-07-01T15:41:30Z,3653550000
2026-07-01T16:01:30Z,3682340000
2026-07-01T16:21:30Z,3700060000
2026-07-01T16:41:30Z,3690590000
2026-07-01T17:01:30Z,3678170000
2026-07-01T17:21:30Z,3662610000
2026-07-01T17:41:30Z,3645260000
2026-07-01T18:01:30Z,3627960000
