updated_utc,price_copper
2026-07-22T11:01:32Z,2739340000
2026-07-22T11:21:32Z,2726640000
2026-07-22T13:01:32Z,2648270000
2026-07-22T15:01:32Z,2604170000
2026-07-22T16:41:32Z,2663180000
2026-07-22T18:01:32Z,2708210000
2026-07-22T19:21:32Z,2811180000
2026-07-22T20:41:32Z,2893840000
2026-07-22T21:41:32Z,2865140000
2026-07-22T22:41:32Z,2826060000
2026-07-22T23:41:32Z,2771990000
2026-07-23T01:01:32Z,2669210000
2026-07-23T04:21:32Z,2671000000
2026-07-23T05:41:32Z,2682180000
2026-07-23T07:21:32Z,2706810000
2026-07-23T09:41:32Z,2754150000
2026-07-23T11:41:32Z,2769120000
2026-07-23T13:41:32Z,2685670000
2026-07-23T15:40:53Z,2621800000
2026-07-23T17:00:54Z,2661910000
2026-07-23T18:20:55Z,2762030000
2026-07-23T19:40:56Z,2790750000
2026-07-23T20:40:57Z,2802810000
2026-07-23T22:00:57Z,2769300000
2026-07-23T23:00:57Z,2697880000
2026-07-24T00:00:57Z,2617750000
2026-07-24T03:40:57Z,2736080000
2026-07-24T06:00:57Z,2734850000
2026-07-24T08:00:57Z,2692840000
2026-07-24T08:40:57Z,2658270000
2026-07-24T10:40:57Z,2629570000
2026-07-24T12:00:57Z,2646830000
2026-07-24T14:00:57Z,2677780000
2026-07-24T15:40:57Z,2663800000
2026-07-24T17:00:57Z,2630350000
2026-07-24T18:40:57Z,2695870000
2026-07-24T20:00:57Z,2734030000
2026-07-24T21:00:57Z,2700160000
2026-07-24T22:20:57Z,2660270000
2026-07-24T23:20:57Z,2604870000
2026-07-25T01:00:57Z,2595120000
2026-07-25T04:20:57Z,2735220000
2026-07-25T06:20:57Z,2657020000
2026-07-25T08:20:57Z,2619920000
2026-07-25T10:00:57Z,2607390000
2026-07-25T11:20:57Z,2623190000
2026-07-25T12:40:57Z,2656060000
2026-07-25T14:00:57Z,2679820000
2026-07-25T15:20:57Z,2681520000
2026-07-25T16:20:57Z,2685620000
2026-07-25T17:20:57Z,2644440000
2026-07-25T18:20:57Z,2587700000
2026-07-25T19:40:57Z,2627680000
2026-07-25T20:40:57Z,2695080000
2026-07-25T21:20:57Z,2723030000
2026-07-25T22:20:57Z,2756750000
2026-07-25T23:20:57Z,2711730000
2026-07-26T01:00:57Z,2600260000
2026-07-26T04:40:57Z,2728580000
2026-07-26T07:20:57Z,2694750000
2026-07-26T09:20:57Z,2662290000
2026-07-26T11:00:57Z,2666390000
2026-07-26T12:00:57Z,2683110000
2026-07-26T14:00:57Z,2666520000
2026-07-26T15:00:57Z,2626300000
2026-07-26T16:00:57Z,2622430000
2026-07-26T17:20:57Z,2610060000
2026-07-26T18:20:57Z,2627890000
2026-07-26T19:40:57Z,2608930000
2026-07-26T20:20:57Z,2620770000
2026-07-26T21:40:57Z,2651820000
2026-07-26T22:40:57Z,2642160000
2026-07-26T23:40:57Z,2624010000
2026-07-27T01:00:57Z,2598030000
2026-07-27T05:00:57Z,2683120000
2026-07-27T08:40:57Z,2655500000
2026-07-27T11:40:57Z,2632390000
2026-07-27T15:00:57Z,2673170000
2026-07-27T17:00:57Z,2768510000
2026-07-27T18:40:57Z,2774500000
2026-07-27T21:20:57Z,2706890000
2026-07-27T22:20:57Z,2689140000
2026-07-27T23:40:57Z,2637500000
2026-07-28T01:00:57Z,2596080000
2026-07-28T04:20:57Z,2755440000
2026-07-28T07:00:57Z,2736750000
2026-07-28T09:40:57Z,2668830000
2026-07-28T11:40:57Z,2632640000
2026-07-28T16:01:24Z,2678870000
2026-07-28T17:41:24Z,2672410000
2026-07-28T19:01:24Z,2674810000
2026-07-28T20:21:24Z,2733270000
2026-07-28T21:41:24Z,2736010000
2026-07-28T22:41:24Z,2696010000
2026-07-28T23:41:24Z,2645850000
2026-07-29T01:01:24Z,2574780000
