updated_utc,item_id,floor_copper,market_copper,quantity
2026-08-24T02:12:55Z,117,100,100,263
2026-08-24T02:12:55Z,118,100,1000,1063
2026-08-24T02:12:55Z,159,900,1600,9327
2026-08-24T02:12:55Z,414,100,100,94
2026-08-24T02:12:55Z,422,800,800,93
2026-08-24T02:12:55Z,537,50000,49000000,21
2026-08-24T02:12:55Z,555,9500000100,9500000100,1
2026-08-24T02:12:55Z,556,49000200,49000200,20
2026-08-24T02:12:55Z,723,200,800,3345
2026-08-24T02:12:55Z,724,300,300,114
2026-08-24T02:12:55Z,729,290000100,290000100,1
2026-08-24T02:12:55Z,731,289996800,289996800,1
2026-08-24T02:12:55Z,732,88789700,88789700,3
2026-08-24T02:12:55Z,733,600,600,197
2026-08-24T02:12:55Z,765,37400,37400,73186
2026-08-24T02:12:55Z,769,5000,7100,25506
2026-08-24T02:12:55Z,770,44100,44100,26
2026-08-24T02:12:55Z,771,800,800,38
2026-08-24T02:12:55Z,774,6600,52000,74559
2026-08-24T02:12:55Z,779,49000000,49000000,30
2026-08-24T02:12:55Z,783,199800,199800,17244
2026-08-24T02:12:55Z,785,19400,28400,27953
2026-08-24T02:12:55Z,787,2600,2600,548
2026-08-24T02:12:55Z,813,49000100,49000100,20
2026-08-24T02:12:55Z,814,600,800,5430
2026-08-24T02:12:55Z,818,9900,65000,40414
2026-08-24T02:12:55Z,858,100,500,922
2026-08-24T02:12:55Z,878,280000100,280000100,2
2026-08-24T02:12:55Z,929,100,400,427
2026-08-24T02:12:55Z,954,10900,9808000,22
2026-08-24T02:12:55Z,955,11600,11700,58
2026-08-24T02:12:55Z,961,100,100,86
2026-08-24T02:12:55Z,1015,2000,2300,20409
2026-08-24T02:12:55Z,1017,300,300,411
2026-08-24T02:12:55Z,1074,1600,1600,82
2026-08-24T02:12:55Z,1080,5000,13200,1583
2026-08-24T02:12:55Z,1081,49000100,49000100,20
2026-08-24T02:12:55Z,1082,20400,20400,92
2026-08-24T02:12:55Z,1175,49000100,49000100,19
2026-08-24T02:12:55Z,1177,200,200,55
2026-08-24T02:12:55Z,1178,19994000,19994000,14
2026-08-24T02:12:55Z,1179,100,300,2069
2026-08-24T02:12:55Z,1180,100,100,32
2026-08-24T02:12:55Z,1181,900,900,103
2026-08-24T02:12:55Z,1205,100,100,174
2026-08-24T02:12:55Z,1206,163300,171500,536
2026-08-24T02:12:55Z,1210,6600,65000,109470
2026-08-24T02:12:55Z,1222,49000100,49000100,20
2026-08-24T02:12:55Z,1251,100,100,595
2026-08-24T02:12:55Z,1274,49000100,49000100,17
2026-08-24T02:12:55Z,1288,16100,26100,13608
2026-08-24T02:12:55Z,1326,19990000,19990000,30
2026-08-24T02:12:55Z,1399,180000000,180000000,4
2026-08-24T02:12:55Z,1401,249990000,249990000,1
2026-08-24T02:12:55Z,1468,400,400,17311
2026-08-24T02:12:55Z,1475,3000,5500,8762
2026-08-24T02:12:55Z,1476,209400,209400,38
2026-08-24T02:12:55Z,1477,800,800,473
2026-08-24T02:12:55Z,1478,100900,9781000,21
2026-08-24T02:12:55Z,1520,1600,1600,163
2026-08-24T02:12:55Z,1529,9900,24600,2724
2026-08-24T02:12:55Z,1630,990000100,990000100,1
2026-08-24T02:12:55Z,1645,500,3000,5297
2026-08-24T02:12:55Z,1686,9901100,9901100,101
2026-08-24T02:12:55Z,1687,49000400,49000400,20
2026-08-24T02:12:55Z,1688,290001300,290001300,1
2026-08-24T02:12:55Z,1696,1000,1000,51
2026-08-24T02:12:55Z,1697,19000700,19000700,49
2026-08-24T02:12:55Z,1701,1100,1100,40
2026-08-24T02:12:55Z,1702,30000,30000,35
2026-08-24T02:12:55Z,1703,196990000,196990000,2
2026-08-24T02:12:55Z,1705,6600,65000,57434
2026-08-24T02:12:55Z,1706,290000200,290000200,1
2026-08-24T02:12:55Z,1707,100,100,342
2026-08-24T02:12:55Z,1708,100,100,176
2026-08-24T02:12:55Z,1710,200,8700,890
2026-08-24T02:12:55Z,1711,1000,1000,529
2026-08-24T02:12:55Z,1712,231300,231300,39
2026-08-24T02:12:55Z,2070,100,200,79
2026-08-24T02:12:55Z,2091,199000000,199000000,5
2026-08-24T02:12:55Z,2251,10000,14200,23917
2026-08-24T02:12:55Z,2287,100,100,292
2026-08-24T02:12:55Z,2289,300,300,448
2026-08-24T02:12:55Z,2290,900,900,417
2026-08-24T02:12:55Z,2295,500,500,41
2026-08-24T02:12:55Z,2296,291053900,291053900,2
2026-08-24T02:12:55Z,2304,3600,3900,388
2026-08-24T02:12:55Z,2313,6000,6000,61
2026-08-24T02:12:55Z,2318,12400,13900,13677
2026-08-24T02:12:55Z,2319,24900,31800,8577
2026-08-24T02:12:55Z,2320,100,100,866962
2026-08-24T02:12:55Z,2321,600,100000,10766
2026-08-24T02:12:55Z,2324,100,100,46063
2026-08-24T02:12:55Z,2325,3500,3500,61583
2026-08-24T02:12:55Z,2447,26900,34300,54853
2026-08-24T02:12:55Z,2449,23700,29900,50721
2026-08-24T02:12:55Z,2450,24800,34500,7431
2026-08-24T02:12:55Z,2452,34900,42700,15991
2026-08-24T02:12:55Z,2453,24000,34000,14020
2026-08-24T02:12:55Z,2454,800,800,427
2026-08-24T02:12:55Z,2455,100,400,678
2026-08-24T02:12:55Z,2456,500,500,181
2026-08-24T02:12:55Z,2457,90000,90000,670
2026-08-24T02:12:55Z,2458,1000,1000,866
2026-08-24T02:12:55Z,2459,68900,69400,6426
2026-08-24T02:12:55Z,2460,330000,330000,2621
2026-08-24T02:12:55Z,2512,2600000,2600000,500
2026-08-24T02:12:55Z,2515,557700,557700,9067
2026-08-24T02:12:55Z,2516,4000000,4000000,48
2026-08-24T02:12:55Z,2519,945000,945000,1057
2026-08-24T02:12:55Z,2581,800,800,320
2026-08-24T02:12:55Z,2589,500,500,956711
2026-08-24T02:12:55Z,2590,5500000100,5500000100,1
2026-08-24T02:12:55Z,2591,990000100,990000100,1
2026-08-24T02:12:55Z,2592,1700,1700,237484
2026-08-24T02:12:55Z,2593,26900,27000,133
2026-08-24T02:12:55Z,2594,16100,16200,165
2026-08-24T02:12:55Z,2595,19900,19900,220
2026-08-24T02:12:55Z,2596,43600,44400,262
2026-08-24T02:12:55Z,2604,100,100,433851
2026-08-24T02:12:55Z,2605,300,400,27745
2026-08-24T02:12:55Z,2608,12500,12500,29
2026-08-24T02:12:55Z,2665,270800,270800,994
2026-08-24T02:12:55Z,2672,9900,9900,4657
2026-08-24T02:12:55Z,2673,39000,490000,3145
2026-08-24T02:12:55Z,2674,18500,22500,2560
2026-08-24T02:12:55Z,2675,3900,3900,2496
2026-08-24T02:12:55Z,2677,99800,99800,13299
2026-08-24T02:12:55Z,2678,100,100,41753
2026-08-24T02:12:55Z,2679,100,100,640
2026-08-24T02:12:55Z,2680,100,100,492
2026-08-24T02:12:55Z,2681,400,400,485
2026-08-24T02:12:55Z,2682,100,100,195
2026-08-24T02:12:55Z,2683,9900,9900,80
2026-08-24T02:12:55Z,2684,3400,3400,89
2026-08-24T02:12:55Z,2685,990400,990400,58
2026-08-24T02:12:55Z,2686,95000,99700,67
2026-08-24T02:12:55Z,2687,100,100,181
2026-08-24T02:12:55Z,2692,49000100,49000100,20
2026-08-24T02:12:55Z,2723,100,100,112
2026-08-24T02:12:55Z,2725,2222200,3996000,32
2026-08-24T02:12:55Z,2728,1505800,1505800,45
2026-08-24T02:12:55Z,2730,1004100,1204100,30
2026-08-24T02:12:55Z,2732,209100,209100,37
2026-08-24T02:12:55Z,2734,3000000,3000000,36
2026-08-24T02:12:55Z,2735,608800,9960100,36
2026-08-24T02:12:55Z,2738,100000100,199790100,14
2026-08-24T02:12:55Z,2740,400000,408000,31
2026-08-24T02:12:55Z,2742,5004900,5004900,43
2026-08-24T02:12:55Z,2744,6006700,8896700,35
2026-08-24T02:12:55Z,2745,603700,683700,38
2026-08-24T02:12:55Z,2748,4000000,4004000,38
2026-08-24T02:12:55Z,2749,2500000,2850000,44
