updated_utc,item_id,floor_copper,market_copper,quantity
2026-08-25T02:11:50Z,117,100,100,200
2026-08-25T02:11:50Z,118,2000,990000,267
2026-08-25T02:11:50Z,159,100,200,9720
2026-08-25T02:11:50Z,414,2900,2900,27
2026-08-25T02:11:50Z,422,500,800,42
2026-08-25T02:11:50Z,537,8000,49000000,21
2026-08-25T02:11:50Z,555,9500000100,9500000100,1
2026-08-25T02:11:50Z,556,49000200,49000200,23
2026-08-25T02:11:50Z,723,400,800,3494
2026-08-25T02:11:50Z,724,300,300,50
2026-08-25T02:11:50Z,729,290000100,290000100,1
2026-08-25T02:11:50Z,731,289996800,289996800,1
2026-08-25T02:11:50Z,733,100,100,113
2026-08-25T02:11:50Z,765,20800,38800,60713
2026-08-25T02:11:50Z,769,5000,9900,19594
2026-08-25T02:11:50Z,770,44000,44000,27
2026-08-25T02:11:50Z,771,800,800,34
2026-08-25T02:11:50Z,774,10000,12900,9003
2026-08-25T02:11:50Z,779,701400,701400,36
2026-08-25T02:11:50Z,783,25400,199800,20689
2026-08-25T02:11:50Z,785,20700,28400,28386
2026-08-25T02:11:50Z,787,2600,2600,231
2026-08-25T02:11:50Z,813,49000100,49000100,20
2026-08-25T02:11:50Z,814,300,600,954
2026-08-25T02:11:50Z,818,17400,19700,2848
2026-08-25T02:11:50Z,858,900,2400,717
2026-08-25T02:11:50Z,878,280000100,280000100,2
2026-08-25T02:11:50Z,929,600,600,517
2026-08-25T02:11:50Z,954,10900,10900,9
2026-08-25T02:11:50Z,955,1500,1500,129
2026-08-25T02:11:50Z,961,100,100,39
2026-08-25T02:11:50Z,1015,1900,2300,44279
2026-08-25T02:11:50Z,1017,300,300,363
2026-08-25T02:11:50Z,1074,1500,1500,76
2026-08-25T02:11:50Z,1080,2000,199900,1444
2026-08-25T02:11:50Z,1081,49000100,49000100,20
2026-08-25T02:11:50Z,1082,20400,20400,14
2026-08-25T02:11:50Z,1175,15000100,49000100,19
2026-08-25T02:11:50Z,1177,200,200,18
2026-08-25T02:11:50Z,1178,19994000,19994000,28
2026-08-25T02:11:50Z,1179,100,300,1914
2026-08-25T02:11:50Z,1180,100,100,78
2026-08-25T02:11:50Z,1181,900,900,188
2026-08-25T02:11:50Z,1205,100,100,173
2026-08-25T02:11:50Z,1206,169500,185000,830
2026-08-25T02:11:50Z,1210,10000,13800,13736
2026-08-25T02:11:50Z,1222,49000100,49000100,32
2026-08-25T02:11:50Z,1251,100,100,515
2026-08-25T02:11:50Z,1274,49000100,49000100,17
2026-08-25T02:11:50Z,1288,4900,5500,13539
2026-08-25T02:11:50Z,1326,19990000,19990000,10
2026-08-25T02:11:50Z,1399,199999900,199999900,4
2026-08-25T02:11:50Z,1401,249990000,249990000,1
2026-08-25T02:11:50Z,1468,300,300,24286
2026-08-25T02:11:50Z,1475,3000,5500,7991
2026-08-25T02:11:50Z,1476,209400,209400,34
2026-08-25T02:11:50Z,1477,600,800,648
2026-08-25T02:11:50Z,1478,12600000,12600000,2
2026-08-25T02:11:50Z,1520,1500,1600,235
2026-08-25T02:11:50Z,1529,17500,24600,2899
2026-08-25T02:11:50Z,1630,990000100,990000100,1
2026-08-25T02:11:50Z,1645,400,3000,5699
2026-08-25T02:11:50Z,1686,9901100,9901100,101
2026-08-25T02:11:50Z,1687,1000400,49000400,21
2026-08-25T02:11:50Z,1688,290001300,290001300,1
2026-08-25T02:11:50Z,1696,1000,1000,36
2026-08-25T02:11:50Z,1697,1500700,1500700,84
2026-08-25T02:11:50Z,1701,1000,1000,49
2026-08-25T02:11:50Z,1702,30000,49000000,22
2026-08-25T02:11:50Z,1703,196990000,196990000,3
2026-08-25T02:11:50Z,1705,12400,13400,16265
2026-08-25T02:11:50Z,1706,290000200,290000200,1
2026-08-25T02:11:50Z,1707,100,100,79
2026-08-25T02:11:50Z,1708,100,100,129
