updated_utc,price_copper
2026-07-22T11:02:44Z,3706460000
2026-07-22T11:22:44Z,3706040000
2026-07-22T13:02:44Z,3800690000
2026-07-22T15:02:44Z,3762020000
2026-07-22T16:42:44Z,3692280000
2026-07-22T18:02:44Z,3792070000
2026-07-22T19:22:44Z,3930770000
2026-07-22T20:42:44Z,3954710000
2026-07-22T21:42:44Z,3952420000
2026-07-22T22:42:44Z,3872160000
2026-07-22T23:42:44Z,3778950000
2026-07-23T01:02:44Z,3677340000
2026-07-23T04:22:44Z,3963380000
2026-07-23T05:42:44Z,4019140000
2026-07-23T06:42:44Z,3967090000
2026-07-23T07:02:44Z,3943200000
2026-07-23T09:42:44Z,3785590000
2026-07-23T11:42:44Z,3754000000
2026-07-23T13:42:44Z,3805870000
2026-07-23T15:42:44Z,3790040000
2026-07-23T17:02:44Z,3742730000
2026-07-23T18:02:44Z,3729330000
2026-07-23T19:42:44Z,3905260000
2026-07-23T20:42:44Z,3925070000
2026-07-23T22:02:44Z,3934230000
2026-07-23T23:02:44Z,3870120000
2026-07-24T00:02:44Z,3803920000
2026-07-24T03:42:44Z,3811750000
2026-07-24T06:02:44Z,3840420000
2026-07-24T07:42:44Z,3835920000
2026-07-24T08:42:44Z,3812240000
2026-07-24T09:22:44Z,3766380000
2026-07-24T10:42:44Z,3712000000
2026-07-24T12:02:44Z,3790770000
2026-07-24T14:02:44Z,3691330000
2026-07-24T15:42:44Z,3774570000
2026-07-24T17:02:44Z,3812900000
2026-07-24T18:42:44Z,3780960000
2026-07-24T20:02:44Z,3735460000
2026-07-24T21:02:44Z,3764880000
2026-07-24T22:22:44Z,3909440000
2026-07-24T23:22:44Z,3954700000
2026-07-25T01:02:44Z,3897920000
2026-07-25T04:22:44Z,3882490000
2026-07-25T06:22:44Z,3827070000
2026-07-25T08:22:44Z,3719260000
2026-07-25T10:02:44Z,3788020000
2026-07-25T11:22:44Z,3876910000
2026-07-25T12:22:44Z,3893810000
2026-07-25T14:02:44Z,3798750000
2026-07-25T15:22:44Z,3719120000
2026-07-25T16:22:44Z,3805200000
2026-07-25T17:22:44Z,3875350000
2026-07-25T18:22:44Z,3878750000
2026-07-25T19:42:44Z,3806160000
2026-07-25T20:42:44Z,3745540000
2026-07-25T21:22:44Z,3713890000
2026-07-25T22:22:44Z,3796260000
2026-07-25T23:22:44Z,3857910000
2026-07-26T01:02:44Z,3890170000
2026-07-26T04:42:44Z,3922390000
2026-07-26T07:22:44Z,3837870000
2026-07-26T09:22:44Z,3704600000
2026-07-26T11:02:44Z,3758530000
2026-07-26T12:02:44Z,3756330000
2026-07-26T13:42:44Z,3696760000
2026-07-26T15:02:44Z,3799090000
2026-07-26T16:02:44Z,3833250000
2026-07-26T17:22:44Z,3800400000
2026-07-26T18:22:44Z,3769980000
2026-07-26T19:42:44Z,3785070000
2026-07-26T20:22:44Z,3859310000
2026-07-26T21:22:44Z,3899280000
2026-07-26T22:42:44Z,3900000000
2026-07-26T23:42:44Z,3926760000
2026-07-27T01:02:44Z,3926630000
2026-07-27T05:02:44Z,3860700000
2026-07-27T08:42:44Z,3739140000
2026-07-27T11:42:44Z,3730460000
2026-07-27T15:02:44Z,3795930000
2026-07-27T17:02:44Z,3716600000
2026-07-27T18:42:44Z,3777920000
2026-07-27T21:22:44Z,3775160000
2026-07-27T22:22:44Z,3759230000
2026-07-27T23:42:44Z,3790990000
2026-07-28T01:02:44Z,3847680000
2026-07-28T04:22:44Z,3915300000
2026-07-28T07:02:44Z,3821880000
2026-07-28T09:42:44Z,3731680000
2026-07-28T11:42:44Z,3764450000
2026-07-28T16:02:44Z,3874580000
2026-07-28T17:42:44Z,3743760000
2026-07-28T19:02:44Z,3797480000
2026-07-28T20:22:44Z,3807430000
2026-07-28T21:42:44Z,3813050000
2026-07-28T22:42:44Z,3821020000
2026-07-28T23:42:44Z,3816290000
2026-07-29T01:02:44Z,3847140000
2026-07-29T04:24:33Z,4102730000
2026-07-29T07:24:33Z,3841970000
2026-07-29T10:04:33Z,3737520000
2026-07-29T12:04:33Z,3853050000
2026-07-29T14:24:33Z,3746770000
2026-07-29T16:04:33Z,3844170000
2026-07-29T17:24:33Z,3859480000
2026-07-29T18:24:33Z,3797600000
2026-07-29T19:44:33Z,3693460000
2026-07-29T20:44:33Z,3777620000
2026-07-29T23:04:33Z,3825310000
2026-07-30T00:04:33Z,3826930000
2026-07-30T03:24:33Z,3806170000
2026-07-30T06:04:33Z,3773940000
2026-07-30T08:44:33Z,3747950000
2026-07-30T10:44:33Z,3751280000
2026-07-30T12:24:33Z,3771440000
2026-07-30T14:24:33Z,3734680000
2026-07-30T16:04:33Z,3703310000
